Q2,x,y,Sigma,stat,uncor,sys1,sys2,sys3,sys4,sys5,sys6,sys7,sys8,sys9,sys10,sys11,sys12,sys13,sys14,sys15,sys16,sys17,sys18,sys19,sys20,sys21,sys22,sys23,sys24,sys25,sys26,sys27,sys28,sys29,sys30,sys31,sys32,sys33,sys34,sys35,sys36,sys37,sys38,sys39,sys40,sys41,sys42,sys43,sys44,sys45,sys46,sys47,sys48,sys49,sys50,sys51,sys52,sys53,sys54,sys55,sys56,sys57,sys58,sys59,sys60,sys61,sys62,sys63,sys64,sys65,sys66,sys67,sys68,sys69,sys70,sys71,sys72,sys73,sys74,sys75,sys76,sys77,sys78,sys79,sys80,sys81,sys82,sys83,sys84,sys85,sys86,sys87,sys88,sys89,sys90,sys91,sys92,sys93,sys94,sys95,sys96,sys97,sys98,sys99,sys100,sys101,sys102,sys103,sys104,sys105,sys106,sys107,sys108,sys109,sys110,sys111,sys112,sys113,sys114,sys115,sys116,sys117,sys118,sys119,sys120,sys121,sys122,sys123,sys124,sys125,sys126,sys127,sys128,sys129,sys130,sys131,sys132,sys133,sys134,sys135,sys136,sys137,sys138,sys139,sys140,sys141,sys142,sys143,sys144,sys145,sys146,sys147,sys148,sys149,sys150,sys151,sys152,sys153,sys154,sys155,sys156,sys157,sys158,sys159,sys160,sys161,sys162,tot_noproc,delta_rel,delta_1,delta_2,delta_3,delta_4,delta_gp,delta_had
2000,0.05,0.39526,0.56966,2.2421,0.39186,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,0,0.004,0.012,0.019,0.009,0.01,0.005,0.004,-0.011,0.002,-0.017,0,-0.005,-0.014,0.01,-0.013,0.014,0.01,0.003,0.02,-0.017,0.022,0.008,-0.002,0.016,-0.017,-0.026,-0.002,0.01,0.004,-0.008,0.004,-0.005,0.015,-0.002,0.002,0.001,0.021,-0.001,0.001,0.013,-0.021,-0.007,-0.014,-0.01,0.002,-0.044,-0.046,-0.025,-0.014,0.027,-0.056,-0.002,-0.069,0.033,0.021,0.027,0.008,0.008,0.015,0.007,-0.022,0.021,-0.037,0.011,0.002,0.022,-0.006,0.018,-0.002,-0.024,-0.024,-0.024,-0.022,-0.024,0,0.067,0.001,0.005,-0.015,-0.038,-0.029,-0.001,0.008,-0.015,-0.003,-0.005,0.015,0.004,0.001,0.002,-0.005,-0.036,0.005,0.003,0.01,-0.005,0.016,-0.017,0,0,0.009,-0.001,0.015,0.039,-0.061,0.004,-0.009,-0.076,0.049,0.033,-0.076,-0.032,-0.025,0.046,-0.005,0.005,0.002,0,0.002,0.001,0.088,0.008,-0.094,0.077,-0.044,0.003,0.005,-0.042,0.023,-0.031,0.076,-0.001,0.051,-0.013,-0.003,-0.02,0.029,-0.007,-0.018,0,-0.057,0.014,-0.014,2.48253,0.0684619,0.00175543,-0.0491521,-0.0754836,-0.0631956,-0.0421437,-0.00175528
2000,0.08,0.24704,0.46439,2.2358,0.43549,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.003,-0.001,0.005,0.012,0.019,0.009,0.009,0.005,0.004,-0.01,0.001,-0.018,0.002,-0.004,-0.014,0.009,-0.002,-0.007,0.011,0.004,0.019,-0.016,0.019,0.008,-0.002,0.01,-0.019,-0.024,0,0.001,0.005,-0.021,0.01,-0.01,0.017,0.001,0.004,0.002,0.008,0.032,0.01,0.02,-0.037,-0.005,0.02,-0.016,-0.005,-0.036,-0.037,-0.008,0.014,-0.016,-0.053,0.001,-0.055,0.034,0.016,-0.015,0.006,0.006,0.02,0.008,-0.006,0.079,-0.012,0.004,-0.001,0.021,0.007,0.019,-0.002,-0.011,-0.007,-0.001,-0.036,-0.015,-0.001,0.084,0.033,0.003,-0.002,-0.048,-0.044,0.016,-0.01,0.001,-0.006,-0.01,0.02,-0.01,-0.002,0.002,-0.011,-0.03,0.002,0.004,0.003,-0.014,0.014,-0.014,0,-0.002,0.009,-0.002,0.049,0.052,-0.045,0.009,-0.004,-0.053,0.03,0.008,-0.05,-0.034,-0.015,0.041,0.001,-0.018,0.007,0.019,0.048,0.011,0.091,0.006,-0.057,0.101,0.017,0.001,0.002,-0.029,0.008,0.016,0.009,0.003,-0.062,-0.134,0.063,0.035,-0.072,0.01,0.037,0,-0.085,0.021,0.005,2.48895,0.0818278,-0.00215336,-0.0452206,-0.148582,-0.120588,-0.0323067,-0.0495455
2000,0.13,0.15202,0.37034,2.6934,0.53551,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0.001,0.003,0.012,0.019,0.009,0.011,0.006,0.004,-0.011,0.002,-0.018,0.001,-0.005,-0.014,0.01,-0.013,0.014,0.01,0.003,0.019,-0.017,0.021,0.008,-0.002,0.013,-0.017,-0.025,0,0.002,0.007,-0.007,0.004,-0.005,0.015,-0.003,0.001,0.001,0.02,-0.002,0.001,0.016,-0.005,-0.006,-0.014,-0.01,0,-0.044,-0.046,-0.023,-0.008,0.02,-0.066,-0.006,-0.076,0.035,0.023,0.063,0.01,-0.001,0.01,0.003,-0.051,-0.044,-0.067,0.016,0.001,0.022,-0.031,0.031,-0.002,-0.012,-0.012,-0.023,-0.041,-0.026,-0.001,0.127,0.04,0.011,0.007,-0.04,-0.052,0.027,-0.021,0.012,-0.006,-0.003,0,0.024,-0.005,0.003,-0.013,-0.045,0.003,0,0.006,-0.015,0.018,-0.013,0,-0.001,0.02,-0.001,0.05,0.015,-0.05,0.003,-0.006,-0.063,0.038,0.009,-0.069,-0.056,0.025,0.032,-0.002,0.012,0.019,-0.004,-0.006,-0.006,0.067,0.004,-0.035,0.132,-0.019,0.002,0.004,-0.037,0.016,0.008,0.069,0.002,-0.009,-0.062,0.016,-0.004,-0.013,0,0.006,0,-0.07,0.017,-0.004,2.92379,0.0594049,0,-0.048604,-0.0837069,-0.0702058,-0.0378133,-0.0648403
2000,0.18,0.10979,0.3101,2.939,0.69311,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.02,-0.002,0.003,0.002,0.012,0.019,0.009,0.011,0.006,0.004,-0.01,0.001,-0.019,0.001,-0.005,-0.013,0.012,-0.017,0.02,0.01,0.003,0.02,-0.017,0.021,0.009,-0.001,0.011,-0.016,-0.021,0.004,0.001,0.007,-0.012,0.006,-0.004,0.011,-0.003,0.002,0.006,0.006,0.008,0.007,0.003,-0.029,-0.006,-0.014,-0.009,-0.001,-0.031,-0.028,-0.015,-0.008,0.016,-0.039,-0.008,-0.059,0.029,0.016,0.003,0.004,-0.001,0.014,0.007,-0.064,0.037,-0.016,0.019,-0.015,-0.006,0.043,0.009,-0.002,-0.01,0.006,0.021,0.023,0.013,0,-0.277,-0.169,-0.015,-0.06,-0.027,0.046,-0.132,0.131,-0.136,-0.009,-0.044,0.12,-0.137,0.015,-0.005,0.01,0.017,0,-0.001,0.001,-0.009,0.006,-0.012,0,-0.003,0.005,-0.001,0.015,0.024,-0.056,0.001,-0.006,-0.068,0.041,0.008,-0.082,-0.091,0.068,0.028,-0.002,0.021,0.028,-0.003,0.008,-0.001,0.072,0.005,-0.046,0.121,-0.03,0.003,0.004,-0.037,0.019,-0.011,0.072,0,0.022,-0.04,0.012,-0.007,0.003,-0.003,-0.005,0,-0.064,0.015,-0.006,3.20779,0.106417,0.00322477,-0.0483715,-0.041922,-0.0451467,-0.0483902,-0.0290285
2000,0.25,0.079051,0.2513,3.3459,0.80393,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.002,0.02,-0.002,0,0.004,0.012,0.019,0.01,0.011,0.005,0.004,-0.01,0.001,-0.019,0.001,-0.004,-0.014,0.008,-0.006,0.001,0.011,0.004,0.02,-0.017,0.02,0.011,0,0.007,-0.017,-0.017,0.008,-0.007,0.008,-0.024,0.012,-0.008,0.013,0,0.004,0.008,-0.004,0.034,0.014,0.008,-0.019,-0.005,-0.003,-0.011,0,-0.038,-0.036,-0.017,-0.005,0.011,-0.041,0,-0.06,0.033,0.017,0.025,0.008,-0.003,0.013,0.004,-0.07,0.028,-0.039,0.003,0.005,0.024,-0.005,0.024,-0.002,-0.018,-0.019,-0.014,-0.046,-0.025,-0.001,0.152,0.071,0.008,0.022,-0.046,-0.061,0.035,-0.041,0.034,-0.01,0.002,-0.023,0.058,-0.011,0.005,-0.018,-0.052,0.004,0.006,0.005,-0.016,0.019,-0.022,0,-0.001,0.003,0,0.024,0.028,-0.049,0.008,-0.006,-0.063,0.041,0.022,-0.074,-0.101,0.081,0.006,-0.005,0.051,0.037,-0.024,0.014,0.005,0.061,0.006,-0.074,0.05,-0.031,0.003,0.004,-0.037,0.023,-0.046,-0.056,-0.006,0.101,-0.057,0.07,0.041,-0.025,0.002,0.01,0,-0.071,0.017,-0.01,3.58879,0.147234,0,-0.0477517,-0.194986,-0.0636689,-0.0358223,-0.0398042
2000,0.4,0.049407,0.12339,4.6026,1.5842,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.003,0.02,-0.002,-0.001,0.005,0.012,0.019,0.01,0.01,0.005,0.004,-0.01,0.001,-0.02,0.001,-0.004,-0.014,0.007,0.001,-0.011,0.011,0.005,0.02,-0.018,0.02,0.018,0.004,0,-0.019,-0.007,0.018,-0.027,0.016,-0.039,0.021,-0.014,0.014,0.006,0.008,0.015,-0.025,0.076,0.028,0.01,-0.005,-0.005,0.006,-0.012,0.003,-0.044,-0.04,-0.017,-0.004,0.005,-0.025,0.014,-0.046,0.035,0.014,0.004,0.01,0.014,0.021,0.007,0.063,0.064,-0.003,0.018,-0.009,0.007,0.019,0.016,-0.002,-0.026,-0.031,-0.03,-0.056,-0.041,-0.001,0.334,0.177,0.025,0.186,0.068,-0.014,-0.045,0.008,-0.007,-0.014,0.001,-0.012,0.056,-0.013,0.005,-0.019,-0.051,0.005,0.008,0.006,-0.017,0.028,-0.037,0,0.003,-0.016,0.002,-0.002,-0.031,-0.051,0.012,-0.007,-0.066,0.048,0.047,-0.069,-0.17,0.17,-0.062,-0.01,0.135,0.09,-0.05,0.043,0.016,0.065,0.012,-0.169,-0.084,-0.059,0.004,0.004,-0.017,0.03,-0.138,-0.153,-0.009,0.134,-0.091,0.13,0.09,-0.058,0.004,0.022,0,-0.072,0.017,-0.004,5.00648,0.243132,0,-0.0486263,-0.437637,-0.0891482,-0.0324254,-0.0405351
2000,0.65,0.030404,0.011157,15.896,7.8282,0.344,0.071,-0.043,0.437,0.723,-0.181,0,-0.002,0.001,0.005,-0.029,-0.025,0.002,-0.005,0.006,0.003,0.019,0.002,0.008,-0.004,0.014,0.01,0.023,0.011,0.001,0.005,-0.013,0.004,-0.021,-0.003,-0.004,-0.021,-0.01,0.036,-0.057,0.012,0.004,0.027,-0.019,0.036,0.027,0.001,0.013,-0.004,0.02,0.04,-0.016,0.009,-0.067,0.044,-0.017,0.017,0.006,0.009,0.026,-0.046,0.105,0.039,-0.002,-0.018,-0.005,0.036,-0.001,0.02,-0.042,-0.038,-0.084,-0.137,0.19,0.067,0.036,-0.123,0.043,0.022,0.053,0.004,-0.059,0.004,0.006,-0.086,0.018,0.028,0.012,-0.027,-0.036,0.115,0.006,-0.002,0.01,0.026,-0.044,-0.034,-0.008,-0.001,-0.101,-0.021,-0.02,-0.208,-0.246,-0.096,0.093,-0.091,0.082,-0.022,0.003,0.048,0.04,-0.028,0.005,-0.017,0.038,0.022,0.029,0.053,0.008,0.098,-0.086,-0.003,0.033,-0.196,0.027,-0.245,-0.127,-0.022,0.126,-0.012,-0.072,0.121,0.481,0.145,-0.558,0.73,-0.684,-0.062,0.887,0.507,-0.308,-0.327,-0.128,0.156,0.092,-1.303,-1.184,-0.511,0.021,0.013,0.184,0.132,-1.138,-0.05,0.021,-0.408,-0.266,0.03,-0.004,-0.024,-0.03,0.008,0,-0.032,0.007,-0.055,17.9766,2.20489,0.0268889,-0.0537779,-0.824594,-0.143408,-0.0179292,0.223574
3000,0.032,0.92638,0.73112,3.7608,1.7394,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.005,0.005,-0.001,0.019,-0.009,0.003,0.003,0.012,0.017,0.007,0.012,0.006,0.006,-0.016,0.006,-0.01,-0.005,-0.002,-0.014,0.006,-0.005,0.005,0.008,0.001,0.017,-0.015,0.026,0.005,-0.002,0.03,-0.02,-0.041,-0.016,-0.018,0.027,0.011,0.008,-0.026,0.043,0.016,0.006,-0.016,0.057,0.038,-0.005,0.071,-0.045,-0.009,0.03,-0.024,-0.002,-0.039,-0.021,0.027,0.047,-0.095,0.078,0.128,-0.086,0.073,0.025,0.195,0.03,-0.001,0.008,-0.002,0.044,0.043,-0.101,0.024,0.015,0.075,-0.073,0.014,-0.002,-0.04,-0.052,-0.057,-0.032,-0.038,0,0.087,-0.06,-0.009,-0.208,-0.122,0.086,-0.136,0.137,-0.134,-0.001,-0.026,-0.015,0.101,-0.018,0.008,-0.027,-0.096,0.009,-0.012,0.021,-0.019,0.047,-0.022,0.001,0.006,0.046,0.001,0.017,0.015,-0.033,-0.024,-0.008,-0.073,0.05,0.049,-0.053,-0.018,-0.018,0.024,-0.005,0.016,-0.005,-0.02,-0.005,-0.001,0.077,0.009,-0.101,0.069,-0.045,0.004,0.007,-0.073,0.034,-0.041,-0.073,-0.003,0.023,-0.14,-0.03,-0.069,-0.002,-0.004,-0.008,0,-0.072,0.015,-0.143,4.29658,0.411697,0.00136776,-0.0424007,-0.0738593,-0.136776,-0.556961,-0.0588412
3000,0.05,0.59289,0.59879,2.3375,0.68991,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.001,0.019,-0.004,0.001,0.004,0.012,0.018,0.009,0.014,0.006,0.005,-0.013,0.004,-0.015,-0.002,-0.004,-0.015,0.006,-0.002,-0.002,0.01,0.003,0.018,-0.016,0.023,0.005,-0.002,0.021,-0.018,-0.034,-0.009,0,0.013,0.007,0.002,-0.01,0.024,0.002,0.002,-0.006,0.039,-0.001,-0.005,0.038,-0.002,-0.007,0.004,-0.015,-0.003,-0.035,-0.03,-0.003,0.011,-0.019,-0.019,0.034,-0.081,0.047,0.025,0.128,0.018,-0.005,0.005,-0.002,-0.069,-0.112,-0.109,-0.005,0.033,0.058,-0.095,0.046,-0.002,-0.017,-0.027,-0.041,-0.07,-0.039,-0.001,0.176,0.033,0.003,-0.094,-0.098,-0.033,0.008,0.018,-0.031,-0.003,-0.022,0.069,-0.075,0.01,-0.003,0.008,0.002,0.003,-0.001,0.008,-0.002,0.011,-0.017,0,0,0.001,0,-0.018,-0.002,-0.073,-0.006,-0.009,-0.088,0.055,0.029,-0.081,-0.05,0.001,0.041,-0.005,0.013,0.011,-0.003,-0.004,-0.001,0.069,0.007,-0.08,0.068,-0.038,0.003,0.005,-0.041,0.025,-0.041,-0.021,-0.005,0.081,-0.056,0.03,0.002,-0.004,-0.002,-0.003,0,-0.066,0.015,-0.04,2.65388,0.203744,0.00167003,-0.0434209,-0.0133603,-0.0868418,-0.147165,0.0200344
3000,0.08,0.37055,0.50755,2.3441,0.561,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,0,0.004,0.012,0.019,0.009,0.01,0.005,0.004,-0.011,0.002,-0.018,0,-0.005,-0.014,0.009,-0.007,0.003,0.01,0.004,0.019,-0.016,0.021,0.007,-0.002,0.014,-0.018,-0.026,-0.002,0.006,0.005,-0.011,0.006,-0.007,0.016,-0.001,0.003,0.001,0.017,0.011,0.004,0.018,-0.025,-0.006,0.001,-0.013,-0.002,-0.04,-0.041,-0.017,-0.002,0.009,-0.055,0.002,-0.06,0.034,0.021,0.036,0.009,0.002,0.013,0.005,-0.038,-0.012,-0.055,0.01,0.005,0.025,-0.028,0.03,-0.002,-0.012,-0.012,-0.02,-0.043,-0.025,-0.001,0.115,0.035,0.007,-0.01,-0.05,-0.049,0.027,-0.014,0.004,-0.004,-0.007,0.022,-0.011,0.001,0.002,-0.006,-0.03,0.004,0.004,0.008,-0.009,0.016,-0.014,0,0,0.006,-0.001,0.025,0.033,-0.05,0.006,-0.006,-0.06,0.037,0.022,-0.055,-0.023,-0.026,0.036,-0.002,-0.003,0.002,0.004,0.016,0.003,0.084,0.007,-0.076,0.089,-0.018,0.002,0.004,-0.036,0.018,-0.013,0.035,0.001,-0.018,-0.089,0.016,-0.009,-0.02,0.001,0.008,0,-0.071,0.017,-0.027,2.60681,0.0531967,0.00197025,-0.0453157,-0.063048,-0.0886612,-0.0335022,-0.0197044
3000,0.13,0.22803,0.39384,2.8165,0.70908,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.003,-0.004,0.005,0.002,0.019,-0.002,0,0.004,0.012,0.019,0.01,0.01,0.005,0.004,-0.011,0.002,-0.017,-0.001,-0.004,-0.014,0.007,-0.007,0.005,0.01,0.004,0.02,-0.017,0.021,0.008,-0.002,0.014,-0.017,-0.025,-0.001,0.005,0.005,-0.011,0.006,-0.007,0.015,-0.001,0.003,0.002,0.015,0.007,0.003,0.013,-0.025,-0.006,-0.001,-0.011,-0.004,-0.026,-0.022,-0.009,-0.001,0.003,-0.03,0.001,-0.049,0.03,0.015,-0.036,0.003,0.009,0.021,0.01,-0.019,0.073,-0.014,0.012,-0.004,0.015,0.02,0.012,-0.002,-0.014,-0.006,-0.014,-0.002,-0.012,0,-0.045,-0.048,0.001,-0.014,-0.025,-0.009,-0.034,0.041,-0.048,-0.004,-0.015,0.045,-0.034,0.004,0.001,-0.003,-0.028,0.005,0.001,0.012,-0.007,0.02,-0.013,0,0.002,0.013,-0.001,0.033,0.02,-0.045,0.003,-0.007,-0.059,0.038,0.023,-0.061,-0.012,-0.049,0.045,-0.004,0,0,0.003,-0.003,-0.001,0.074,0.008,-0.091,0.061,-0.039,0.003,0.005,-0.04,0.023,-0.036,0.002,-0.004,0.069,-0.047,0.028,0.004,0,-0.002,-0.002,0,-0.066,0.015,-0.025,3.06647,0.0025391,0,-0.050782,-0.0482429,-0.073634,-0.033015,-0.0431779
3000,0.18,0.16469,0.31678,3.1328,0.74568,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.005,0.003,0.02,-0.002,0.001,0.003,0.012,0.019,0.009,0.009,0.005,0.004,-0.01,0.002,-0.018,-0.001,-0.005,-0.014,0.004,-0.002,-0.002,0.01,0.004,0.019,-0.018,0.02,0.012,0.002,0.009,-0.017,-0.019,0.006,-0.004,0.009,-0.013,0.006,-0.004,0.009,-0.002,0.003,0.009,-0.001,0.013,0.01,-0.004,-0.045,-0.006,-0.001,-0.009,-0.007,-0.005,0.006,0.008,0.008,-0.017,0.006,-0.009,-0.048,0.027,0.005,-0.091,0.001,0.028,0.028,0.011,0.011,0.086,0.001,0.011,-0.005,0.012,0.037,0.005,-0.002,-0.028,-0.021,-0.012,0.012,-0.015,0,-0.094,-0.076,-0.001,0.004,-0.007,-0.009,-0.048,0.043,-0.048,-0.008,-0.009,0.016,0.009,-0.001,0.003,-0.01,-0.053,0.003,0.001,0.006,-0.016,0.018,-0.012,0,-0.001,0.015,-0.001,0.025,0.048,-0.041,0.004,-0.006,-0.056,0.036,0.013,-0.078,-0.079,0.057,0.023,-0.003,0.024,0.008,-0.029,-0.039,-0.013,0.063,0.005,-0.047,0.119,-0.038,0.003,0.005,-0.051,0.023,-0.007,0.087,0.001,0.019,-0.024,-0.03,-0.045,0.031,-0.007,-0.017,0,-0.058,0.013,-0.031,3.37284,0.0284109,0.00315676,-0.0505082,-0.0568218,-0.0315676,-0.0284163,-0.0252581
3000,0.25,0.11858,0.26471,3.3979,1.0181,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.003,0.02,-0.002,0.001,0.004,0.012,0.02,0.009,0.011,0.005,0.004,-0.009,0,-0.02,0.002,-0.005,-0.014,0.009,-0.01,0.008,0.011,0.004,0.02,-0.018,0.02,0.015,0.003,0.003,-0.018,-0.012,0.013,-0.012,0.009,-0.029,0.014,-0.008,0.011,0.001,0.005,0.012,-0.012,0.04,0.019,0.001,-0.017,-0.006,-0.021,-0.009,0.007,-0.054,-0.055,-0.033,-0.021,0.036,-0.056,-0.005,-0.076,0.035,0.021,0.069,0.012,0.008,0.011,0.002,-0.045,-0.022,-0.07,0.018,0.002,0.026,-0.029,0.028,-0.002,-0.031,-0.038,-0.035,-0.049,-0.042,-0.001,0.203,0.081,0.01,0.022,-0.042,-0.065,0.037,-0.04,0.031,-0.009,0.002,-0.018,0.051,-0.008,0.005,-0.015,-0.053,0.004,0.004,0.005,-0.017,0.02,-0.019,0,-0.001,0.005,0,0.017,0.055,-0.025,0.012,-0.004,-0.04,0.029,0.016,-0.076,-0.131,0.131,-0.003,-0.006,0.074,0.048,-0.039,0.014,0.01,0.017,0.004,-0.058,-0.008,-0.048,0.003,0.005,-0.046,0.034,-0.104,-0.336,-0.026,0.397,-0.019,0.193,0.146,-0.048,0.007,0.022,0,-0.08,0.017,-0.026,3.74084,0.351328,0.00377772,-0.0491103,-0.26444,-0.0415549,-0.0340085,-0.0377886
3000,0.4,0.074111,0.13087,4.5968,1.8966,0.344,0.071,-0.043,0.437,0.724,-0.181,0,-0.003,0.001,0.005,-0.031,-0.023,-0.003,-0.004,0.004,0.003,0.02,-0.001,0.003,0.002,0.012,0.019,0.01,0.012,0.005,0.004,-0.009,0,-0.02,0.001,-0.005,-0.014,0.008,-0.01,0.009,0.011,0.004,0.021,-0.019,0.021,0.021,0.005,-0.002,-0.017,-0.003,0.022,-0.019,0.009,-0.044,0.021,-0.009,0.009,0.002,0.006,0.018,-0.026,0.057,0.026,-0.004,-0.008,-0.007,-0.032,-0.008,0.012,-0.064,-0.065,-0.048,-0.046,0.073,-0.046,0.015,-0.019,0.028,0.024,0.132,0.015,-0.003,0.001,-0.003,-0.068,-0.124,-0.084,0.013,0.007,0.02,-0.044,0.037,-0.002,-0.018,-0.021,-0.031,-0.049,-0.035,-0.001,0.099,0.03,0.002,-0.065,-0.103,-0.084,0.065,-0.056,0.043,-0.011,-0.002,-0.004,0.033,-0.008,0.004,-0.014,-0.039,0.003,-0.003,0.005,-0.019,0.022,-0.009,0,0.001,0.005,0.002,0.023,0.018,-0.017,0.012,-0.003,-0.033,0.027,0.028,-0.052,-0.177,0.206,-0.076,-0.006,0.12,0.074,-0.062,-0.102,-0.043,0.077,0.013,-0.155,0.048,-0.072,0.004,0.005,-0.028,0.024,-0.059,0.156,0.011,-0.169,-0.102,-0.063,-0.076,0.007,-0.007,-0.002,0,-0.063,0.014,-0.039,5.09729,0.351494,0,-0.0534882,-0.336212,-0.045847,-0.0382175,-0.0764643
3000,0.65,0.045607,0.015162,8.821,3.7753,0.342,0.07,-0.043,0.434,0.718,-0.179,0,-0.003,0.002,0.005,-0.03,-0.023,-0.002,-0.004,0.004,0.004,0.02,-0.002,0.005,0.001,0.013,0.017,0.014,0.011,0.004,0.005,-0.008,0,-0.023,0.001,-0.004,-0.014,0.002,0.011,-0.027,0.013,0.008,0.024,-0.021,0.023,0.045,0.015,-0.028,-0.018,0.037,0.061,-0.07,0.02,-0.122,0.063,-0.031,0.013,0.02,0.02,0.043,-0.107,0.21,0.079,-0.009,0.034,-0.004,-0.002,-0.008,0.025,-0.087,-0.085,-0.073,-0.08,0.116,-0.005,0.021,-0.018,0.028,0.012,-0.011,0.007,0.015,0.021,0.01,0.003,0.179,0.011,0.039,-0.03,-0.014,0.095,-0.013,-0.002,-0.015,0.003,-0.026,0.047,-0.002,0.001,-0.513,-0.291,-0.048,-0.441,-0.321,-0.075,0.051,0.002,-0.025,-0.012,-0.04,0.139,-0.165,0.01,-0.007,0.012,0.061,0.003,-0.002,0.011,-0.009,0.027,-0.016,-0.001,0.006,-0.061,0.008,-0.03,-0.028,-0.034,0.039,-0.004,-0.058,0.059,0.168,0.038,-0.305,0.402,-0.29,-0.016,0.347,0.236,-0.112,-0.159,-0.082,0.145,0.038,-0.495,-0.233,-0.148,0.007,0.004,0.079,0.035,-0.335,0.339,0.041,-0.702,-0.317,-0.095,-0.104,-0.086,-0.002,0.048,0,-0.074,0.019,0.001,9.77971,1.38504,0.00659544,-0.0461681,-1.0091,-0.184672,-0.026387,0.0197811
5000,0.0547,0.90324,0.64239,5.0138,1.8994,0.345,0.071,-0.043,0.438,0.725,-0.181,0,-0.003,0.001,0.005,-0.03,-0.023,-0.002,-0.004,0.005,-0.001,0.019,-0.008,0.002,0.003,0.012,0.017,0.008,0.012,0.006,0.005,-0.015,0.006,-0.011,-0.003,-0.002,-0.015,0.008,-0.006,0.006,0.008,0.001,0.017,-0.014,0.025,0,-0.005,0.032,-0.019,-0.044,-0.02,-0.006,0.022,0.018,0.003,-0.021,0.04,0.011,0.004,-0.019,0.065,0.014,-0.012,0.069,-0.048,-0.009,0.032,-0.023,-0.005,-0.037,-0.023,0.022,0.043,-0.083,0.054,0.112,-0.088,0.069,0.026,0.184,0.027,-0.016,0.006,-0.002,0.02,0.044,-0.077,0.017,0.008,0.06,-0.046,0.015,-0.002,-0.03,-0.037,-0.034,-0.036,-0.025,0,0.077,-0.044,-0.009,-0.181,-0.122,0.069,-0.119,0.116,-0.114,-0.004,-0.028,-0.006,0.082,-0.018,0.007,-0.026,-0.076,0.007,-0.009,0.017,-0.019,0.041,-0.023,0.001,0.005,0.039,0,0.021,0.016,-0.033,-0.015,-0.007,-0.069,0.047,0.043,-0.056,-0.044,0.022,0.01,-0.004,0.031,0.005,-0.03,-0.009,-0.003,0.072,0.008,-0.09,0.079,-0.047,0.004,0.007,-0.071,0.035,-0.043,-0.072,-0.003,0.024,-0.14,-0.031,-0.07,-0.002,-0.004,-0.008,0,-0.073,0.015,-0.144,5.47424,0.418749,0.00155669,-0.0404739,-0.0700509,-0.126092,-0.489575,-0.0669751
